segment,name,placeId,mapsUrl,categoryName,categories,address,district,city,phone,hasWebsite,websiteUrl,rating,reviewsCount,hasOpeningHours,isClosed,matchedSearchTerms,missingSearchTerms,matchedSegments,missingSegments,matchedSearchTermCount,firstMatchedSearchTerm,searchCoverageNote,searchCoverageSignal,score,bucket,reasons,rawRecordCount,collectedAt,latitude,longitude
berber,Hair Artist Ömer Katman,ChIJ9765AQCtyhQRokBZS1R53vc,https://www.google.com/maps/search/?api=1&query=Hair%20Artist%20%C3%96mer%20Katman&query_place_id=ChIJ9765AQCtyhQRokBZS1R53vc,Barber shop,Barber shop,"Bolluca, Yüce Sk. No:1, 34287 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,5,4,False,False,berber,erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,berber,"berber ile cikti, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:06:31.029Z,41.1996539,28.7679055
berber,Sanat Erkek Kuaförü,ChIJT13qOLGryhQRFs5KZzT1lHk,https://www.google.com/maps/search/?api=1&query=Sanat%20Erkek%20Kuaf%C3%B6r%C3%BC&query_place_id=ChIJT13qOLGryhQRFs5KZzT1lHk,Hair salon,Hair salon,"Nenehatun, Fatih Cd. 296A, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,4,4,False,False,erkek kuaforu,berber | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,erkek kuaforu,"erkek kuaforu ile cikti, berber, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:06:35.157Z,41.1980387,28.7272121
berber,BY SEYİT ERKEK KUAFÖRÜ,ChIJ1wAFaSZXtRQR0xqGUdV91kM,https://www.google.com/maps/search/?api=1&query=BY%20SEY%C4%B0T%20ERKEK%20KUAF%C3%96R%C3%9C&query_place_id=ChIJ1wAFaSZXtRQR0xqGUdV91kM,Barber shop,Barber shop,"Hastane, Özcan Taşkınbaş Cd. No:8, 34555 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,5,3,False,False,erkek kuaförü | kuafor,berber | erkek kuaforu | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber | guzellik salonu,,2,erkek kuaförü,"erkek kuaförü, kuafor ile cikti, berber, erkek kuaforu, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",sinirli,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik,2,2026-04-22T16:05:15.518Z,41.1545063,28.6231382
berber,Kardelen Erkek Kuaförü,ChIJQWpOUg9XtRQRw0IszE41rdA,https://www.google.com/maps/search/?api=1&query=Kardelen%20Erkek%20Kuaf%C3%B6r%C3%BC&query_place_id=ChIJQWpOUg9XtRQRw0IszE41rdA,Hair salon,Hair salon,"Hadımköy, Ayasofya Cd. No:30, 34555 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,5,3,False,False,erkek kuaförü | kuafor,berber | erkek kuaforu | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber | guzellik salonu,,2,erkek kuaförü,"erkek kuaförü, kuafor ile cikti, berber, erkek kuaforu, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",sinirli,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik,2,2026-04-22T16:05:18.290Z,41.1562708,28.62041
berber,Al - Afandi Berber Salonu,ChIJ_fY-eeuryhQRGPbwzDaYOMg,https://www.google.com/maps/search/?api=1&query=Al%20-%20Afandi%20Berber%20Salonu&query_place_id=ChIJ_fY-eeuryhQRGPbwzDaYOMg,Barber shop,Barber shop,"Anadolu, Necip Fazıl Cd. No:62, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,3.5,2,False,False,berber,erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,berber,"berber ile cikti, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:06:19.294Z,41.1847095,28.7485091
berber,Berber Baki Kartanesi̇,ChIJNd6fLuqryhQRKMNGkoglfFM,https://www.google.com/maps/search/?api=1&query=Berber%20Baki%20Kartanesi%CC%87&query_place_id=ChIJNd6fLuqryhQRKMNGkoglfFM,Barber shop,Barber shop,"Arnavutköy Merkez, Gaziosmanpaşa Cd. No:21, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,5,2,False,False,berber,erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,berber,"berber ile cikti, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:06:43.085Z,41.1833283,28.7456722
berber,Captain barber,ChIJIfb9IABXtRQRApYSMQGSpvE,https://www.google.com/maps/search/?api=1&query=Captain%20barber&query_place_id=ChIJIfb9IABXtRQRApYSMQGSpvE,Barber shop,Barber shop,"Hadımköy, Abdül Ezel Paşa Cd. no:221/2, 34555 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,5,2,False,False,berber | kuafor,erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber | guzellik salonu,,2,berber,"berber, kuafor ile cikti, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",sinirli,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik,2,2026-04-22T16:05:16.823Z,41.1587904,28.6186172
berber,Dostlar Erkek kuaförü,ChIJ4adgEQBXtRQRpLkNq3nzJHE,https://www.google.com/maps/search/?api=1&query=Dostlar%20Erkek%20kuaf%C3%B6r%C3%BC&query_place_id=ChIJ4adgEQBXtRQRpLkNq3nzJHE,Hair salon,Hair salon,"Hastane, Küçük Çiftlik Sk. No:7 D:38, 34555 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,5,2,False,False,erkek kuaförü | kuafor,berber | erkek kuaforu | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber | guzellik salonu,,2,erkek kuaförü,"erkek kuaförü, kuafor ile cikti, berber, erkek kuaforu, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",sinirli,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik,2,2026-04-22T16:05:21.746Z,41.1575511,28.6146991
berber,Gül Kardeşler Zeki,ChIJ196BaperyhQRCS3kXHlBDJ4,https://www.google.com/maps/search/?api=1&query=G%C3%BCl%20Karde%C5%9Fler%20Zeki&query_place_id=ChIJ196BaperyhQRCS3kXHlBDJ4,Barber shop,Barber shop,"Eski belediye Karşısı, Arnavutköy Merkez, Nene Hatun Cd. 12/A, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,5,2,False,False,berber,erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,berber,"berber ile cikti, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:06:27.924Z,41.1822056,28.7399895
berber,Mansur erkek kuaförü,ChIJu64peQCryhQRLUjrpj0xShc,https://www.google.com/maps/search/?api=1&query=Mansur%20erkek%20kuaf%C3%B6r%C3%BC&query_place_id=ChIJu64peQCryhQRLUjrpj0xShc,Barber shop,Barber shop,"Bolluca, Battalgazi Cd. No:10, 34287 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,5,2,False,False,berber,erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,berber,"berber ile cikti, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:06:07.584Z,41.1988406,28.7654654
berber,Tuna Erkek Kuaförü,ChIJPeGL_sGryhQRQgN1COmw3Go,https://www.google.com/maps/search/?api=1&query=Tuna%20Erkek%20Kuaf%C3%B6r%C3%BC&query_place_id=ChIJPeGL_sGryhQRQgN1COmw3Go,,,"Arnavutköy Merkez, Mabeyn Sk. No:3, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,,,False,,3,2,False,False,erkek kuaforu,berber | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,erkek kuaforu,"erkek kuaforu ile cikti, berber, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:06:09.876Z,41.1839436,28.7429221
berber,Wisam Erkek Kuaförü,ChIJeZrTpeyryhQRkzzXUppS470,https://www.google.com/maps/search/?api=1&query=Wisam%20Erkek%20Kuaf%C3%B6r%C3%BC&query_place_id=ChIJeZrTpeyryhQRkzzXUppS470,,,"Anadolu, Baturhan Sk., 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,,,False,,5,2,False,False,erkek kuaforu,berber | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,erkek kuaforu,"erkek kuaforu ile cikti, berber, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:06:13.825Z,41.1858796,28.7493431
berber,Aksel Erkek Kuaförü,ChIJOSqkuo6pyhQRsBiVaGtC5RU,https://www.google.com/maps/search/?api=1&query=Aksel%20Erkek%20Kuaf%C3%B6r%C3%BC&query_place_id=ChIJOSqkuo6pyhQRsBiVaGtC5RU,,,"Haraççı, Haraççı Hadıımköy Yolu No:81, 34281 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,,,False,,5,1,False,False,erkek kuaforu,berber | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,erkek kuaforu,"erkek kuaforu ile cikti, berber, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:06:34.498Z,41.1754149,28.7030938
berber,Aras Erkek Kuaförü,ChIJrfJoBoCryhQRdBjq4aRvLzA,https://www.google.com/maps/search/?api=1&query=Aras%20Erkek%20Kuaf%C3%B6r%C3%BC&query_place_id=ChIJrfJoBoCryhQRdBjq4aRvLzA,Hair salon,Hair salon,"Bolluca, Battalgazi Cd. No:28, 34287 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,5,1,False,False,erkek kuaforu,berber | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,erkek kuaforu,"erkek kuaforu ile cikti, berber, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:06:10.741Z,41.2000933,28.766258
berber,Değișim Erkek Kuaförü,ChIJQRW0Ps-ryhQRfSaFACfa0o4,https://www.google.com/maps/search/?api=1&query=De%C4%9Fi%C8%99im%20Erkek%20Kuaf%C3%B6r%C3%BC&query_place_id=ChIJQRW0Ps-ryhQRfSaFACfa0o4,,,"Mustafa Kemal Paşa, Eski Edirne Cd. No:108, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,,,False,,5,1,False,False,erkek kuaforu,berber | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,erkek kuaforu,"erkek kuaforu ile cikti, berber, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:06:24.429Z,41.1864172,28.7297135
berber,Doğuş Erkek Kuaförü,ChIJ1RDYPMGryhQRtSZD0JNl8E0,https://www.google.com/maps/search/?api=1&query=Do%C4%9Fu%C5%9F%20Erkek%20Kuaf%C3%B6r%C3%BC&query_place_id=ChIJ1RDYPMGryhQRtSZD0JNl8E0,,,"Mustafa Kemal Paşa, Fatih Cd. No:127, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,,,False,,5,1,False,False,erkek kuaforu,berber | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,erkek kuaforu,"erkek kuaforu ile cikti, berber, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:06:18.164Z,41.1865905,28.7385633
berber,EYÜP ERKEK KUAFÖR,ChIJAQRXkNZZtRQRA1EsuWSKIAU,https://www.google.com/maps/search/?api=1&query=EY%C3%9CP%20ERKEK%20KUAF%C3%96R&query_place_id=ChIJAQRXkNZZtRQRA1EsuWSKIAU,Hair salon,Hair salon,"Ömerli, Risalet Sk No:12, 34555 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,5,1,False,False,erkek kuaförü,berber | erkek kuaforu | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,erkek kuaförü,"erkek kuaförü ile cikti, berber, erkek kuaforu, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:07:03.376Z,41.1144234,28.642469
berber,Erdem Erkek Kuaförü,ChIJ-7broveqyhQRP9F_ihRY_9M,https://www.google.com/maps/search/?api=1&query=Erdem%20Erkek%20Kuaf%C3%B6r%C3%BC&query_place_id=ChIJ-7broveqyhQRP9F_ihRY_9M,,,"Fatih, Ceren Sk., 34283 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,,,False,,5,1,False,False,erkek kuaforu,berber | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,erkek kuaforu,"erkek kuaforu ile cikti, berber, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:06:28.318Z,41.2185337,28.706573
berber,GÖKHAN ERKEK KUAFÖRÜ,ChIJibxAR-aryhQR7itEk2kkv30,https://www.google.com/maps/search/?api=1&query=G%C3%96KHAN%20ERKEK%20KUAF%C3%96R%C3%9C&query_place_id=ChIJibxAR-aryhQR7itEk2kkv30,Barber shop,Barber shop,"Anadolu, Güldeste Sk. No:3, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,4,1,False,False,berber,erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,berber,"berber ile cikti, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:06:15.957Z,41.1845161,28.7482438
berber,KUAFÖR BAKİ,ChIJO01h0BmryhQRMc5VuUBtY_8,https://www.google.com/maps/search/?api=1&query=KUAF%C3%96R%20BAK%C4%B0&query_place_id=ChIJO01h0BmryhQRMc5VuUBtY_8,Barber shop,Barber shop,"Bolluca, Battalgazi Cd. 12 A, 34287 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,4,1,False,False,berber | kuaför,erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber | guzellik salonu,,2,berber,"berber, kuaför ile cikti, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",sinirli,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik,2,2026-04-22T16:06:24.104Z,41.1989333,28.7655345
berber,Levent Erkek Kuaförü,ChIJA4KqYwCryhQR3o1zMGUZ9_o,https://www.google.com/maps/search/?api=1&query=Levent%20Erkek%20Kuaf%C3%B6r%C3%BC&query_place_id=ChIJA4KqYwCryhQR3o1zMGUZ9_o,Barber shop,Barber shop,"Anadolu, Hoca Ahmet Yesevi Cd. No:151, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,5,1,False,False,erkek kuaforu,berber | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,erkek kuaforu,"erkek kuaforu ile cikti, berber, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:06:33.077Z,41.1893206,28.7516395
berber,Orhan erkek kuaföri,ChIJHaCOFACryhQR8NESlcUfeP0,https://www.google.com/maps/search/?api=1&query=Orhan%20erkek%20kuaf%C3%B6ri&query_place_id=ChIJHaCOFACryhQR8NESlcUfeP0,Barber shop,Barber shop,"Karlıbayır, Kuğulu Sk., 34281 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,5,1,False,False,berber,erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber,guzellik salonu,1,berber,"berber ile cikti, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:06:39.239Z,41.184505,28.7132885
berber,Salon Fenomen Erkek Kuaförü,ChIJrTORDABXtRQRbRVNl1kHUws,https://www.google.com/maps/search/?api=1&query=Salon%20Fenomen%20Erkek%20Kuaf%C3%B6r%C3%BC&query_place_id=ChIJrTORDABXtRQRbRVNl1kHUws,Hair salon,Hair salon,"Hadımköy, Cahit Sıtkı Tarancı Cd. No:21 D:M, 34555 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,5,1,False,False,erkek kuaförü | kuafor,berber | erkek kuaforu | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber | guzellik salonu,,2,erkek kuaförü,"erkek kuaförü, kuafor ile cikti, berber, erkek kuaforu, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",sinirli,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik,2,2026-04-22T16:05:21.056Z,41.1808829,28.6132504
berber,Yusuf kuaför,ChIJK18QNACryhQRgVj7h-M5_wg,https://www.google.com/maps/search/?api=1&query=Yusuf%20kuaf%C3%B6r&query_place_id=ChIJK18QNACryhQRgVj7h-M5_wg,Barber shop,Barber shop,"İslambey, Aytunca Sk., 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,5,1,False,False,berber | kuaför,erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber | guzellik salonu,,2,berber,"berber, kuaför ile cikti, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",sinirli,3,review,yorum dusuk | telefon eksik | saat bilgisi eksik,2,2026-04-22T16:06:08.914Z,41.1975779,28.7511178
berber,AYDIN SARRAFOĞLU KUAFÖR,ChIJ1-2rvqdXtRQRB0RvTMWAp0E,https://www.google.com/maps/search/?api=1&query=AYDIN%20SARRAFO%C4%9ELU%20KUAF%C3%96R&query_place_id=ChIJ1-2rvqdXtRQRB0RvTMWAp0E,Hairdresser,Hairdresser,"Cahit sıtkı tarancı cad, Hadımköy, Basın Sk, 34000 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 552 736 19 07,False,,,0,True,False,berber | guzellik salonu,erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,berber | guzellik salonu,,2,berber,"berber, guzellik salonu ile cikti, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",sinirli,3,review,yorum yok | puan yok,2,2026-04-22T16:05:05.687Z,41.1824353,28.6113912
